website_id,detection_date,country,region,industry,organization_size,target_type,url_length,url_depth,num_dots,num_hyphens,num_underscores,num_slashes,num_digits_in_url,num_special_characters,num_subdomains,has_ip_address,has_url_shortener,has_at_symbol,has_double_slash,has_hexadecimal_encoding,url_entropy_score,domain_age_days,domain_registration_length,days_to_domain_expiry,domain_name_length,registrar_reputation_score,domain_reputation_score,domain_name_suspicion_score,has_whois_record,domain_previously_reported,has_https,ssl_certificate_valid,ssl_certificate_age_days,ssl_expiry_days,certificate_trust_score,has_security_headers,security_header_score,has_dns_record,dns_reputation_score,uses_valid_dns,has_hsts,has_content_security_policy,has_login_form,has_password_field,has_payment_form,has_popup,has_iframe,num_external_links,num_internal_links,num_redirects,redirect_risk_score,has_downloadable_file,has_auto_download,has_obfuscated_script,javascript_risk_score,has_suspicious_javascript,has_spelling_errors,content_similarity_to_brand,fake_brand_impersonation,suspicious_word_count,has_suspicious_words,urgency_language_score,threat_language_score,reward_language_score,social_engineering_score,login_request_score,payment_request_score,attack_type,attack_channel,target_population,attack_severity,risk_score,risk_level,detection_status,reported_by,number_of_reports,previous_attack_history,phishing_probability,result
WEB-000464,2025-09-10,United States,North America,Social Media,Small,Employee,78,6,6,3,0,6,3,4,5,0,1,0,0,0,5.39,347,30,125,21,3.65,54.0,10.0,1,1,0,0,0.0,129,2.87,1.0,4.73,1,41.0,0,0,0,1,1,1,1,1,3.0,0,0,7.07,1,0,0,7.07,0,0,92.0,1,8,1,9.62,7.12,2.86,6.54,7.26,4.14,Whaling,Email,Employees,Medium,77,High,Resolved,Automated System,3,0,0.888,Phishing
WEB-000465,2024-04-22,Nigeria,Africa,Education,Small,Individual,23,0,2,1,0,4,7,0,2,0,0,0,0,0,1.93,3092,1066,243,20,6.76,74.0,2.54,1,0,1,1,437.0,359,10.0,1.0,8.05,1,82.0,1,1,0,1,0,1,0,0,16.0,14,0,1.29,0,0,0,0.0,0,0,17.0,0,2,0,2.99,0.0,0.56,3.79,4.28,2.91,Not Applicable,Not Applicable,Not Applicable,None,4,Low,Resolved,User Report,5,0,0.064,Legitimate
WEB-000466,2023-12-20,Russia,Europe,Media,Medium,Employee,98,2,4,2,1,2,2,4,3,0,0,0,0,0,4.24,1042,226,129,20,3.96,31.0,5.4,0,0,0,1,106.0,0,1.43,0.0,2.4,0,53.0,1,0,1,0,0,1,1,0,10.0,0,5,5.67,0,0,1,7.5,1,0,58.0,1,7,1,7.97,8.33,2.65,6.64,6.47,6.61,Credential Harvesting,Malicious Ad,Vendors,Low,85,Critical,Confirmed,Automated System,3,1,0.921,Phishing
WEB-000467,2024-09-29,Argentina,South America,Social Media,Enterprise,Business,73,1,3,0,0,2,0,2,0,0,0,0,0,0,4.6,2055,1694,617,19,7.36,100.0,3.07,1,0,0,1,513.0,400,9.52,1.0,7.83,1,85.0,1,1,1,1,0,0,0,0,0.0,35,1,2.57,0,0,0,1.89,0,0,33.0,0,0,0,1.24,0.15,2.91,0.32,1.17,3.35,Not Applicable,Not Applicable,Not Applicable,None,0,Low,False Positive,Third-party Vendor,0,0,0.2,Legitimate
WEB-000468,2024-12-04,India,Asia,Government,Large,Customer,57,4,0,0,0,1,5,0,0,0,0,0,0,0,4.15,1829,1407,951,16,6.5,75.0,0.98,1,0,1,1,453.0,526,10.0,0.0,7.12,1,100.0,1,1,0,0,1,0,0,0,0.0,19,1,2.57,0,0,1,1.83,1,0,0.0,0,0,1,0.0,1.04,2.33,0.0,0.5,2.13,Not Applicable,Not Applicable,Not Applicable,None,29,Low,Under Investigation,Security Team,3,0,0.134,Legitimate
WEB-000469,2026-03-16,United Kingdom,Europe,Media,Medium,Government,114,3,2,2,2,5,8,1,4,0,1,1,0,0,4.73,0,188,1,27,4.12,37.0,7.69,0,1,1,0,0.0,0,2.28,0.0,4.25,1,42.0,1,0,0,0,1,0,0,1,6.0,6,2,7.97,0,0,0,9.49,0,0,63.0,0,10,1,8.03,5.26,7.12,7.75,5.15,6.09,Business Email Compromise,QR Code,Customers,Medium,94,Critical,Confirmed,Third-party Vendor,7,0,0.672,Phishing
WEB-000470,2025-08-23,Netherlands,Europe,Insurance,Small,Customer,58,5,4,2,0,7,10,5,2,0,1,0,0,1,6.82,0,30,1,30,2.07,32.0,4.93,0,0,1,1,34.0,101,2.08,0.0,3.71,0,43.0,1,0,0,1,0,0,1,0,0.0,0,0,5.79,0,0,1,7.01,0,0,,1,9,1,7.9,7.45,7.06,7.35,7.83,6.07,Spear Phishing,SMS,Vendors,Low,82,Critical,Under Investigation,Security Team,4,0,0.928,Phishing
WEB-000471,2025-03-07,Russia,Europe,Media,Medium,Individual,61,6,4,1,2,5,6,0,5,0,0,0,0,0,4.21,0,863,72,24,3.34,33.0,4.27,0,1,0,1,0.0,0,4.25,0.0,4.2,1,26.0,1,0,0,1,1,0,0,1,1.0,3,3,7.37,0,0,0,7.51,0,1,83.0,0,8,1,6.96,6.69,5.02,7.04,4.07,4.52,Business Email Compromise,Email,Employees,Critical,87,Critical,Under Investigation,Law Enforcement,5,1,0.66,Phishing
WEB-000472,2024-06-05,France,Europe,Healthcare,Small,Customer,129,3,5,4,0,3,11,7,2,0,1,0,0,0,4.59,0,617,86,31,5.21,0.0,7.95,0,0,0,0,184.0,208,1.53,0.0,4.32,1,29.0,1,0,0,0,0,0,1,0,8.0,5,4,7.41,0,0,0,6.76,0,1,65.0,0,9,0,6.9,7.31,2.93,6.2,6.27,6.27,Voice Phishing,Website,Vendors,Low,95,Critical,Under Investigation,User Report,2,0,0.85,Phishing
WEB-000473,2025-11-13,Mexico,North America,Telecommunications,Enterprise,Employee,102,2,5,5,0,3,11,5,3,0,1,0,0,0,5.43,730,418,1,28,3.2,2.0,7.1,0,0,1,0,0.0,24,0.78,0.0,2.42,1,29.0,0,0,0,1,1,1,1,1,0.0,2,3,6.25,0,0,1,6.13,1,1,75.0,1,6,1,5.49,7.28,2.28,8.13,6.23,3.62,Voice Phishing,Email,General Public,Critical,83,Critical,Resolved,,4,0,0.839,Phishing
WEB-000474,2023-08-09,Canada,North America,Technology,Enterprise,Employee,96,2,5,5,2,7,6,1,1,0,0,0,0,0,5.93,232,411,208,23,1.46,31.0,8.82,0,0,0,0,0.0,208,4.86,0.0,1.87,1,0.0,1,0,0,1,1,0,1,0,2.0,0,2,9.45,0,0,0,4.86,1,1,98.0,0,7,0,5.35,5.69,4.78,6.37,5.53,2.76,Business Email Compromise,Email,Students,Critical,90,Critical,Resolved,Automated System,1,1,0.663,Phishing
WEB-000475,2025-01-11,Japan,Asia,Media,Enterprise,Individual,40,4,5,1,1,7,8,3,1,0,0,0,0,0,5.41,836,175,321,21,0.88,19.0,7.68,0,0,0,0,0.0,63,0.0,0.0,1.61,1,16.0,1,0,0,0,1,1,0,0,0.0,0,1,6.51,0,0,1,5.63,0,0,66.0,1,7,1,10.0,6.9,3.76,9.15,8.14,8.61,Credential Harvesting,Social Media,Vendors,Low,72,High,Resolved,Security Team,2,0,0.808,Phishing
WEB-000476,2024-11-08,Australia,Oceania,Insurance,Medium,Individual,125,5,3,0,2,3,9,6,5,0,0,1,0,1,5.07,461,80,1,30,1.63,0.0,4.04,1,1,1,1,188.0,238,2.56,1.0,0.44,0,55.0,1,0,0,1,1,0,0,1,6.0,1,4,5.08,0,0,0,6.69,1,1,84.0,0,10,1,8.22,5.7,4.45,8.26,9.58,5.45,Voice Phishing,QR Code,Executives,Low,76,High,Confirmed,Third-party Vendor,4,0,0.649,Phishing
WEB-000477,2025-04-30,Spain,Europe,Retail,Small,Employee,60,3,1,2,1,3,5,7,1,0,0,0,0,0,1.78,3052,1419,25,6,8.07,83.0,0.0,1,0,1,1,495.0,354,8.45,1.0,7.73,1,100.0,1,1,1,1,0,0,0,0,,33,0,2.74,0,0,0,0.0,0,0,32.0,0,4,0,2.51,0.0,0.17,0.17,2.06,2.79,Not Applicable,Not Applicable,Not Applicable,None,15,Low,Resolved,Third-party Vendor,0,0,0.01,Legitimate
WEB-000478,2026-04-09,Singapore,Asia,Banking,Small,Business,40,1,2,0,1,3,6,0,0,0,0,0,0,0,3.8,2401,1170,504,7,7.63,87.0,4.09,1,0,1,1,389.0,273,8.8,1.0,7.28,1,92.0,1,1,1,0,0,0,0,0,8.0,8,1,3.75,0,0,0,1.75,0,0,18.0,0,0,0,0.42,1.98,0.96,0.0,4.6,2.37,Not Applicable,Not Applicable,Not Applicable,None,28,Low,False Positive,Automated System,1,0,0.02,Legitimate
WEB-000479,2026-03-15,India,Asia,Cryptocurrency,Enterprise,Individual,119,3,3,2,3,6,7,5,3,0,0,1,0,0,,0,364,88,21,3.35,0.0,6.38,0,0,0,0,93.0,0,1.28,0.0,1.43,1,30.0,1,0,0,1,1,1,0,0,3.0,0,4,7.2,0,0,0,8.2,1,0,61.0,1,9,1,7.39,5.25,4.33,9.22,8.06,5.93,Invoice Fraud,Malicious Ad,Students,Medium,92,Critical,Confirmed,Automated System,8,0,0.763,Phishing
WEB-000480,2023-11-23,France,Europe,Energy,Small,Individual,59,6,2,3,0,5,5,2,3,0,0,0,0,0,5.06,538,30,1,20,4.1,37.0,8.36,0,1,0,0,0.0,155,4.2,0.0,2.04,1,37.0,1,0,0,1,0,1,1,1,8.0,7,1,7.15,1,0,0,6.4,0,0,94.0,1,8,1,9.65,7.79,3.95,8.18,4.72,4.7,Whaling,Website,Employees,Medium,95,Critical,Confirmed,User Report,0,1,0.885,Phishing
WEB-000481,2024-04-18,India,Asia,Insurance,Small,Business,92,6,3,2,1,4,2,10,4,1,0,0,1,0,2.13,531,98,319,22,1.3,13.0,8.06,0,1,0,0,176.0,190,2.32,0.0,1.8,1,16.0,0,0,0,1,1,0,0,0,13.0,0,5,7.62,0,1,0,6.89,1,0,49.0,1,2,1,6.73,5.2,6.01,7.19,6.72,3.37,Credential Harvesting,Malicious Ad,Employees,Medium,74,High,Resolved,Security Team,8,1,0.828,Phishing
WEB-000482,2024-05-27,Kenya,Africa,Retail,Enterprise,Government,94,4,4,1,1,10,8,0,2,0,1,0,0,0,6.92,807,30,57,13,1.86,34.0,7.34,0,1,1,0,241.0,0,0.0,0.0,2.37,1,27.0,0,1,1,1,0,0,0,0,6.0,18,6,8.21,1,0,0,8.2,0,1,96.0,1,7,0,8.72,6.79,7.24,7.93,6.78,5.97,Voice Phishing,QR Code,Vendors,Low,71,High,Confirmed,Security Team,2,0,0.785,Phishing
WEB-000483,2025-04-27,United Kingdom,Europe,Cryptocurrency,Medium,Customer,57,1,2,4,1,3,0,0,1,0,0,0,0,0,3.34,2990,823,605,4,5.01,90.0,0.0,1,0,1,1,,284,8.45,1.0,9.38,1,87.0,1,1,1,0,1,0,0,0,8.0,55,0,2.35,0,0,0,2.25,0,0,0.0,1,7,0,3.12,0.0,2.39,2.8,2.19,1.06,Not Applicable,Not Applicable,Not Applicable,None,13,Low,False Positive,Security Team,3,0,0.259,Legitimate
WEB-000484,2025-01-03,Kenya,Africa,Education,Medium,Business,133,3,5,4,1,6,8,1,3,0,0,0,0,0,5.11,0,30,245,25,2.46,16.0,6.52,1,1,0,0,47.0,372,2.75,0.0,1.66,1,36.0,0,0,0,1,1,1,0,0,0.0,14,2,6.85,1,0,0,9.91,0,1,88.0,1,13,1,7.15,6.82,4.53,8.21,7.31,4.74,Invoice Fraud,Malicious Ad,Customers,Medium,91,Critical,Under Investigation,Law Enforcement,0,1,0.873,Phishing
WEB-000485,2026-01-29,France,Europe,Media,Medium,Individual,8,0,3,2,0,3,2,0,1,0,0,0,0,0,1.06,2908,2209,363,11,8.32,100.0,0.0,1,0,1,1,462.0,262,8.22,1.0,7.55,1,99.0,1,1,0,1,1,1,0,0,9.0,22,2,1.77,0,0,0,1.43,0,0,7.0,0,1,0,2.51,1.17,0.67,2.85,2.74,2.96,Not Applicable,Not Applicable,Not Applicable,None,23,Low,False Positive,User Report,1,0,0.333,Legitimate
WEB-000486,2024-12-02,United Arab Emirates,Middle East,Retail,Large,Employee,100,4,4,5,2,5,7,10,3,1,0,0,0,0,5.34,0,661,203,36,4.02,23.0,8.54,0,1,0,0,0.0,0,1.84,0.0,2.95,1,33.0,1,0,0,1,1,0,1,0,0.0,0,3,6.76,1,1,0,6.8,0,0,71.0,1,8,0,6.16,5.01,4.09,9.42,9.61,5.25,Invoice Fraud,Website,Vendors,Medium,68,High,Under Investigation,Third-party Vendor,3,0,0.812,Phishing
WEB-000487,2026-03-17,China,Asia,E-commerce,Small,Individual,94,2,3,1,1,2,0,0,0,0,0,0,0,0,4.06,2541,1418,353,7,4.74,56.0,2.83,1,0,1,0,391.0,415,8.27,1.0,8.82,1,99.0,1,1,0,0,1,0,0,1,3.0,13,1,0.76,0,0,1,3.04,0,0,32.0,0,3,0,0.0,0.0,3.75,0.92,4.75,4.89,Not Applicable,Not Applicable,Not Applicable,None,3,Low,False Positive,Third-party Vendor,2,0,0.196,Legitimate
WEB-000488,2024-03-18,United Arab Emirates,Middle East,Manufacturing,Small,Customer,81,4,2,0,0,5,4,8,3,1,0,0,0,1,5.23,0,294,17,19,5.26,17.0,8.43,0,0,1,0,146.0,0,4.41,1.0,0.68,0,27.0,1,0,0,1,0,1,0,1,18.0,0,5,5.95,1,1,0,10.0,0,0,58.0,0,5,1,9.44,6.53,3.17,9.69,6.52,1.39,Business Email Compromise,QR Code,Executives,Critical,82,Critical,Confirmed,User Report,2,1,0.759,Phishing
WEB-000489,2026-06-01,United States,North America,Healthcare,Enterprise,Individual,85,3,4,0,0,7,6,3,4,0,0,0,0,0,5.3,341,30,1,12,1.55,23.0,5.68,0,1,0,0,287.0,0,3.36,0.0,5.05,1,35.0,1,0,0,1,0,0,1,0,0.0,0,5,4.65,0,0,0,5.98,0,1,72.0,1,11,1,7.56,8.65,4.26,8.23,8.41,4.52,Whaling,Malicious Ad,Customers,Low,65,High,Resolved,User Report,2,0,0.925,Phishing
WEB-000490,2025-11-30,United States,North America,Cryptocurrency,Large,Employee,51,1,2,0,0,3,2,0,0,0,0,0,0,0,3.75,3599,835,556,9,6.35,,2.69,0,0,1,1,393.0,351,9.01,1.0,8.6,1,97.0,1,1,0,0,0,0,0,1,14.0,11,0,0.0,1,0,0,1.49,0,0,0.0,0,4,0,0.89,2.06,0.08,2.78,3.52,3.07,Not Applicable,Not Applicable,Not Applicable,None,38,Medium,Resolved,Automated System,0,0,0.01,Legitimate
WEB-000491,2026-01-04,South Korea,Asia,Energy,Small,Employee,36,3,3,2,0,2,4,2,1,0,0,0,0,0,3.58,2574,1537,161,15,5.91,66.0,0.76,1,0,1,0,328.0,399,9.25,1.0,8.01,1,85.0,1,0,0,0,0,0,0,0,8.0,25,3,3.63,0,0,0,1.85,0,0,0.0,0,1,0,1.29,0.0,2.64,1.52,4.97,0.08,Not Applicable,Not Applicable,Not Applicable,None,24,Low,False Positive,Automated System,1,0,0.391,Legitimate
WEB-000492,2024-10-08,Brazil,South America,Technology,Medium,Government,56,4,3,1,0,3,0,5,0,0,0,0,0,0,2.48,2038,886,371,20,7.52,59.0,4.03,1,0,1,1,444.0,562,4.34,0.0,7.23,1,87.0,1,1,0,0,0,0,0,0,16.0,34,3,0.0,0,0,0,3.93,0,0,2.0,0,0,0,2.58,0.0,4.0,1.96,2.27,1.45,Not Applicable,Not Applicable,Not Applicable,None,0,Low,False Positive,User Report,6,0,0.089,Legitimate
WEB-000493,2024-03-17,South Korea,Asia,Technology,Large,Employee,22,3,2,1,0,2,5,0,0,0,0,0,0,0,2.45,2936,902,372,19,7.17,77.0,1.47,1,0,1,1,886.0,374,6.5,0.0,7.17,1,87.0,1,0,1,0,0,0,0,0,11.0,20,0,2.62,1,0,0,1.46,0,0,10.0,0,0,0,2.24,0.78,6.73,1.62,2.15,0.81,Not Applicable,Not Applicable,Not Applicable,None,23,Low,Resolved,Security Team,0,0,0.131,Legitimate
WEB-000494,2026-05-16,Australia,Oceania,Healthcare,Small,Employee,129,3,4,2,2,7,6,8,4,0,0,0,0,1,6.91,196,131,1,18,1.67,42.0,6.08,0,1,1,1,60.0,302,2.61,0.0,1.42,1,14.0,0,0,0,1,0,0,0,1,3.0,0,3,9.3,1,0,1,8.88,0,0,81.0,0,8,1,6.85,5.25,4.49,5.77,9.03,4.12,Spear Phishing,Email,Customers,High,95,Critical,Confirmed,Third-party Vendor,5,0,0.835,Phishing
WEB-000495,2024-01-04,South Africa,Africa,Logistics,Small,Business,17,3,4,0,0,0,1,0,2,0,0,0,0,0,4.93,2833,1195,446,22,10.0,100.0,0.0,1,0,1,1,525.0,453,8.67,1.0,9.28,1,78.0,1,0,1,0,1,0,0,0,5.0,27,2,3.65,0,0,0,4.35,0,0,7.0,0,4,0,1.03,0.39,1.7,4.09,0.29,0.91,Not Applicable,Not Applicable,Not Applicable,None,16,Low,False Positive,User Report,0,0,0.255,Legitimate
WEB-000496,2024-01-13,Singapore,Asia,Retail,Large,Individual,99,1,4,6,1,5,9,6,3,0,1,1,0,0,7.43,160,312,78,22,3.22,,8.44,0,0,0,0,0.0,0,4.12,0.0,3.28,1,41.0,0,0,0,0,1,1,1,1,6.0,0,2,8.54,0,0,0,6.35,1,0,80.0,1,6,0,8.95,5.98,1.77,8.08,6.16,2.89,SMS Phishing,Social Media,General Public,Medium,71,High,Confirmed,Third-party Vendor,6,1,0.748,Phishing
WEB-000497,2025-10-05,Canada,North America,Insurance,Medium,Customer,94,5,5,1,0,5,3,4,1,1,0,0,1,0,5.29,568,222,78,23,3.89,19.0,6.61,0,1,1,1,20.0,39,1.87,1.0,0.0,1,0.0,1,0,0,1,0,1,0,0,1.0,2,5,4.7,1,0,0,6.8,0,0,72.0,0,5,1,6.18,4.55,5.18,4.95,9.38,4.84,Clone Phishing,Social Media,Students,Critical,87,Critical,Under Investigation,Automated System,4,0,0.99,Phishing
WEB-000498,2023-09-06,South Africa,Africa,Education,Small,Employee,63,5,3,1,1,6,15,6,2,0,0,1,0,0,6.73,1007,30,1,18,2.86,15.0,7.08,0,1,0,0,0.0,20,2.2,0.0,1.77,0,7.0,1,0,0,0,1,1,1,1,0.0,10,1,9.36,1,0,0,7.0,0,0,100.0,0,5,1,8.83,4.14,6.92,6.91,7.95,6.86,Malware Delivery,Email,Executives,Low,85,Critical,Under Investigation,Automated System,8,0,0.943,Phishing
WEB-000499,2025-02-13,Japan,Asia,Healthcare,Small,Employee,43,2,3,1,0,4,0,0,1,0,0,0,0,0,4.89,2680,1107,219,23,7.1,92.0,0.7,1,0,1,1,256.0,308,9.75,1.0,6.32,1,85.0,1,1,0,0,0,0,0,0,6.0,28,1,0.82,0,0,0,2.48,0,0,0.0,0,0,0,0.0,0.82,1.65,1.24,0.0,3.96,Not Applicable,Not Applicable,Not Applicable,None,24,Low,Under Investigation,User Report,0,0,0.278,Legitimate
WEB-000500,2025-04-28,Japan,Asia,Healthcare,Large,Business,91,3,4,2,1,3,2,7,5,0,0,0,1,0,5.99,0,30,1,21,0.0,27.0,10.0,0,0,0,0,77.0,0,2.09,0.0,0.69,1,33.0,1,0,0,1,1,1,0,0,0.0,0,3,8.44,1,0,0,8.39,0,1,79.0,1,4,1,9.8,4.49,5.24,9.39,5.1,3.23,SMS Phishing,Website,Vendors,High,74,High,Confirmed,Automated System,8,0,0.842,Phishing
WEB-000501,2024-01-17,France,Europe,Cryptocurrency,Enterprise,Employee,60,4,3,3,1,1,0,3,1,0,0,0,0,0,2.96,2351,1367,344,24,5.77,75.0,0.97,1,0,1,1,572.0,121,7.64,1.0,8.19,1,92.0,1,0,0,1,0,0,0,0,10.0,34,0,1.62,0,0,0,1.87,0,0,1.0,1,1,0,0.17,0.0,1.7,0.59,1.37,0.0,Not Applicable,Not Applicable,Not Applicable,None,0,Low,Resolved,Third-party Vendor,0,0,0.306,Legitimate
WEB-000502,2024-07-27,United Kingdom,Europe,Social Media,Enterprise,Individual,99,4,2,4,1,5,15,10,2,0,0,0,0,0,7.6,0,1050,1,37,3.65,30.0,7.13,1,0,0,0,361.0,105,1.84,0.0,1.36,1,41.0,1,0,0,1,0,0,0,0,1.0,6,2,8.54,1,0,0,6.75,0,1,81.0,0,10,1,6.41,1.68,4.22,8.41,7.87,4.71,Clone Phishing,Website,Executives,Low,64,High,Under Investigation,Automated System,6,1,0.832,Phishing
WEB-000503,2026-07-13,Mexico,North America,Media,Medium,Business,93,2,4,3,1,6,9,3,3,0,0,0,1,0,5.7,583,841,1,23,2.56,28.0,5.01,0,0,1,0,70.0,321,2.21,0.0,0.93,0,51.0,1,0,0,1,0,0,0,0,4.0,4,5,5.58,0,0,0,9.27,0,0,71.0,0,7,1,8.09,5.5,6.62,6.69,10.0,2.65,Malware Delivery,Malicious Ad,Vendors,High,95,Critical,Under Investigation,Automated System,6,0,0.876,Phishing
WEB-000504,2025-06-02,South Korea,Asia,Healthcare,Medium,Individual,87,3,5,4,0,1,10,7,3,0,0,0,0,1,6.2,0,30,175,30,5.91,11.0,7.94,0,0,0,0,54.0,121,3.93,0.0,2.31,1,15.0,0,0,1,0,1,0,0,1,5.0,0,3,7.49,0,0,0,7.98,1,1,73.0,1,10,1,8.21,5.28,5.25,7.66,7.32,2.76,Spear Phishing,Website,General Public,Low,72,High,Under Investigation,Security Team,6,0,0.577,Phishing
WEB-000505,2023-12-08,China,Asia,Logistics,Medium,Individual,50,6,4,5,1,5,8,6,3,0,1,0,0,1,5.84,363,731,199,23,2.21,3.0,5.75,1,0,1,1,0.0,0,0.0,1.0,1.74,1,19.0,1,0,0,0,1,1,1,1,12.0,6,0,7.97,0,1,1,5.65,0,1,93.0,0,8,1,6.05,5.44,6.78,8.73,6.32,10.0,Voice Phishing,Malicious Ad,Executives,Low,91,Critical,Resolved,Automated System,9,0,0.875,Phishing
WEB-000506,2024-11-16,India,Asia,Logistics,Enterprise,Individual,56,1,2,0,0,7,1,0,1,0,0,0,0,0,4.53,2438,1831,729,4,9.61,73.0,2.63,1,0,1,1,558.0,107,7.08,1.0,4.64,1,100.0,1,1,1,0,0,0,0,0,14.0,22,1,1.41,0,0,0,3.07,0,0,20.0,0,5,0,2.54,0.26,0.0,1.92,3.05,3.07,Not Applicable,Not Applicable,Not Applicable,None,8,Low,Resolved,User Report,0,0,0.126,Legitimate
WEB-000507,2025-04-28,Canada,North America,Banking,Small,Government,89,4,4,2,2,2,9,10,2,0,0,0,0,0,6.58,0,30,97,26,,21.0,,0,0,0,0,274.0,0,3.53,1.0,1.64,1,21.0,0,0,0,1,1,0,0,0,13.0,15,4,7.05,0,0,0,6.13,0,1,61.0,1,6,0,6.58,5.38,5.31,8.76,5.87,6.25,Spear Phishing,QR Code,Executives,Low,76,High,Under Investigation,User Report,12,0,0.586,Phishing
WEB-000508,2026-03-29,Brazil,South America,Manufacturing,Medium,Business,36,2,5,3,1,3,2,6,3,0,0,0,0,0,3.88,2282,1161,380,17,9.43,62.0,2.87,0,0,1,1,455.0,210,7.28,0.0,7.88,1,91.0,1,1,0,0,1,0,0,0,,39,0,2.3,0,0,0,1.98,0,0,32.0,0,0,0,0.43,0.97,0.0,4.05,0.33,3.55,Not Applicable,Not Applicable,Not Applicable,None,11,Low,False Positive,Third-party Vendor,1,0,0.085,Legitimate
WEB-000509,2026-06-25,Australia,Oceania,Logistics,Large,Business,50,3,2,2,0,4,2,6,1,0,0,0,0,0,2.63,1903,1213,289,22,9.53,100.0,,1,0,1,1,277.0,437,7.48,0.0,7.19,1,83.0,1,1,0,0,0,1,0,0,9.0,16,0,0.35,0,0,0,1.82,0,0,2.0,0,5,0,0.0,2.79,4.33,0.0,0.42,0.92,Not Applicable,Not Applicable,Not Applicable,None,0,Low,Under Investigation,User Report,1,0,0.172,Legitimate
WEB-000510,2024-12-18,Spain,Europe,Logistics,Large,Employee,69,0,1,3,1,4,1,1,5,0,0,0,0,0,1.44,2091,1114,597,9,5.08,78.0,1.52,0,0,1,1,569.0,507,9.74,1.0,6.8,1,100.0,1,1,1,0,0,0,0,0,10.0,27,1,1.16,0,0,0,3.67,0,0,42.0,0,0,0,2.15,1.14,1.08,0.29,2.92,0.0,Not Applicable,Not Applicable,Not Applicable,None,30,Medium,Under Investigation,,3,0,0.226,Legitimate
WEB-000511,2024-10-15,South Korea,Asia,E-commerce,Enterprise,Individual,116,3,6,2,1,7,5,4,2,0,0,0,1,0,7.97,0,30,1,31,3.79,16.0,4.29,0,0,1,0,170.0,45,1.97,0.0,3.73,1,10.0,1,0,0,0,0,0,0,1,12.0,8,1,8.75,0,0,1,6.84,1,0,87.0,0,9,0,4.57,8.71,4.46,5.52,8.88,4.72,Voice Phishing,Social Media,Vendors,Low,70,High,Resolved,Automated System,4,0,0.731,Phishing
WEB-000512,2026-01-06,India,Asia,Media,Enterprise,Individual,70,1,1,1,2,1,8,2,1,0,0,0,0,0,3.5,2849,1613,518,16,7.53,100.0,1.48,1,0,1,1,401.0,341,6.86,1.0,10.0,1,69.0,1,1,0,0,1,0,1,0,21.0,17,0,1.24,0,0,0,0.0,0,0,13.0,0,1,0,1.26,0.0,3.75,2.87,3.63,0.0,Not Applicable,Not Applicable,Not Applicable,None,20,Low,Under Investigation,Security Team,5,0,0.01,Legitimate
WEB-000513,2026-01-27,Brazil,South America,Healthcare,Enterprise,Individual,60,4,0,0,0,6,6,4,3,0,0,0,1,0,2.31,3145,1818,385,14,8.47,91.0,4.73,0,0,1,1,529.0,418,10.0,1.0,7.66,1,91.0,1,1,1,1,0,0,1,0,11.0,25,0,1.55,0,0,0,0.0,0,0,6.0,0,2,0,0.2,1.05,0.0,1.77,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,None,24,Low,Resolved,User Report,3,0,0.208,Legitimate
WEB-000514,2026-07-03,Brazil,South America,Banking,Enterprise,Employee,69,3,4,4,1,5,0,8,5,0,0,0,0,1,6.11,158,193,233,31,3.19,4.0,8.87,0,0,1,0,0.0,0,2.77,0.0,4.14,0,31.0,0,0,0,0,1,1,0,1,2.0,0,1,4.55,1,0,1,7.73,0,1,76.0,1,2,1,8.16,5.59,3.24,7.31,10.0,5.9,Credential Harvesting,Social Media,Customers,Medium,78,High,Confirmed,Security Team,3,1,0.99,Phishing
WEB-000515,2024-06-17,United Kingdom,Europe,Energy,Small,Individual,85,4,3,3,1,3,0,2,4,0,0,0,0,0,4.57,2836,1123,600,12,8.64,,1.82,1,0,1,1,233.0,192,5.49,1.0,6.14,1,,1,0,1,0,0,0,0,0,20.0,20,0,0.0,0,1,0,1.47,0,0,11.0,0,0,0,2.2,2.39,7.64,2.56,4.03,1.79,Not Applicable,Not Applicable,Not Applicable,None,17,Low,False Positive,Automated System,0,0,0.015,Legitimate
WEB-000516,2024-07-29,India,Asia,Telecommunications,Medium,Customer,23,2,3,0,0,0,0,0,2,0,0,0,0,0,3.75,2973,942,554,5,8.61,75.0,3.38,1,0,1,1,879.0,384,7.47,0.0,5.76,1,69.0,1,1,1,0,0,0,0,0,9.0,15,0,1.6,0,0,0,2.11,0,0,11.0,0,7,0,1.13,2.07,2.82,0.98,2.43,3.18,Not Applicable,Not Applicable,Not Applicable,None,16,Low,False Positive,,0,1,0.28,Legitimate
WEB-000517,2025-11-09,Spain,Europe,Retail,Large,Business,47,2,1,0,0,1,3,1,1,0,0,0,0,0,4.39,2822,1912,417,14,7.41,69.0,1.48,1,0,0,1,598.0,424,6.14,0.0,8.02,1,86.0,1,0,1,0,1,0,0,0,14.0,40,0,2.55,0,0,0,4.52,0,0,7.0,0,1,0,0.0,2.37,3.03,1.61,1.57,2.11,Not Applicable,Not Applicable,Not Applicable,None,28,Low,Under Investigation,User Report,0,0,0.197,Legitimate
